id,created_at,text
1052341294645878789,2018-10-16 23:31:30+00:00,"Our crime rate is at a 47-year low, with the exception of Tallahassee which saw an 83% spike last year alone under @AndrewGillum. This is the result of leadership that does not support their law enforcement. I’ll always support the men and women that keep our communities safe. https://t.co/3mkB7qjwEp"
1052321365951488000,2018-10-16 22:12:19+00:00,"Florida Sheriffs stand with me because they trust that I will stand with them - keeping Florida safe. Together, we reject @AndrewGillum's dangerous anti-police policies. https://t.co/cquYe3bBEI"
1052244046473818114,2018-10-16 17:05:05+00:00,Recent reports prove exactly what we’ve been saying all along—@AndrewGillum’s policies would be an economic disaster for every person in our state. https://t.co/R9PyBTFS9k
1052229951938801664,2018-10-16 16:09:04+00:00,I'm proud to have the support of law enforcement officers from across this state. There is nothing more fundamental to the job of the next governor than ensuring safety for our residents and our visitors. I will always stand with our law enforcement. https://t.co/MdJNFc5cZL
1052213573039153153,2018-10-16 15:03:59+00:00,"I honor and stand with all law enforcement across Florida that put themselves in harm’s way to stand in the gap for us. I am proud to have their support, and I will ALWAYS support them to keep Floridians safe. ""Good men and women must die, but death cannot kill their names."" https://t.co/D4QcZIYGv2"
1052189508182126592,2018-10-16 13:28:22+00:00,Honored to have the support of the Broward Sheriff's Office Deputies Association. I will ALWAYS stand firm with law enforcement and enforce the rule of law to keep our communities safe. https://t.co/mzBA517816
1051970609138294785,2018-10-15 22:58:32+00:00,"Floridians deserve a Governor who will work to ensure they get to keep more of their hard-earned money, create more jobs, and build on the economic success of our state, and that’s exactly what I will do as Governor. https://t.co/zc2NY5484F"
1051957682326986754,2018-10-15 22:07:10+00:00,Grateful for this amazing group of Floridians dedicated to keeping socialism out of our state and securing Florida's future! Thank you @MarcoRubio and the Miami Hispanic Senior Center. It's your energy and support that will get us over the finish line. https://t.co/o1Rm3ptj2I
1051947732955537413,2018-10-15 21:27:38+00:00,I promise to only appoint judges who will uphold the Constitution and follow the law as it is written. We must secure Florida's future.
1051947732108238850,2018-10-15 21:27:38+00:00,"If @AndrewGillum is elected, out-of-state, radical groups would pressure him to appoint activist judges who would legislate from the bench to fit their own ideology. The consequences would be dangerous and felt for generations."
1051947731261038592,2018-10-15 21:27:38+00:00,Today the FL Supreme Court ruled that the next governor will appoint 3 justices to the Supreme Court. This decision makes November even more critical for the future of our state.
1051869133799854081,2018-10-15 16:15:18+00:00,"Met with Imagine Charter School students in Plantation. They are studying civics and had some great questions for me. Awesome job, keep it up! https://t.co/jgsKfROFsh"
1051861574594519042,2018-10-15 15:45:16+00:00,"Thank you Temple Kol Ami Emanu-El for inviting me to your beautiful synagogue to share my vision for Florida. As governor, I will strengthen the bonds between Florida and Israel, our closest ally in the Middle East. https://t.co/81xh5vC2Yd"
1051851272628908033,2018-10-15 15:04:20+00:00,"Thank you to nearly 1000 Floridians at Temple Kol-Ami Emanu-El for welcoming me yesterday. As Governor, I will strengthen our special bond with Israel and fight for more opportunities for everyone in our state. https://t.co/OnQvzVO8kp"
1051538213163151360,2018-10-14 18:20:21+00:00,"Yesterday we saw pure devastation in the Panhandle, but we also saw hope. Thankful to witness so many people come together to help one another, but there's more to be done. Please consider donating to the Florida Disaster Fund:  https://t.co/ZSAsisCdyp #floridastrong https://t.co/VjTd5cBxMN"
1051249091290783744,2018-10-13 23:11:29+00:00,"Words can’t describe what we saw today in Bay County, our hearts break for these families and the utter devastation they are facing. Thank you to everyone who came with us to bring much needed supplies. It will take time, but we will rebuild. #floridastrong https://t.co/EhWwK8HRPf"
1051224324802314245,2018-10-13 21:33:04+00:00,"Thankful for @POTUS’ leadership to help bring Pastor Brunson home. Like the President, I will always fight for justice, peace and freedom of religion. https://t.co/TxlPCXIWuo"
1051167534953713665,2018-10-13 17:47:24+00:00,"We’re headed to the Panhandle with a group of volunteers to deliver supplies to those devastated by Hurricane Michael. Florida is strong and resilient, and together, we will recover. #floridastrong https://t.co/i5OppcjeIa"
1051151547437146116,2018-10-13 16:43:53+00:00,Headed to the Panhandle with a crew of volunteers to deliver donated supplies and goods to those devastated by Hurricane Michael. #floridastrong https://t.co/tJV1zvqRPe
1051120312635543552,2018-10-13 14:39:46+00:00,"I’ll be joining @RepJNunez today on the ground in the impacted areas by Hurricane Michael. With a lot of faith and unity among fellow Floridians, we will persevere through this destruction and devastation. #FloridaStrong https://t.co/gEWznfeplH"
1050850130344247296,2018-10-12 20:46:09+00:00,I will fight for Florida’s future by expanding school choice and working with our law enforcement to keep our kids safe. Thank you @rpetty and @AndrewPollackFL for your support. https://t.co/Is1Zx2GKd6
1050796999350648832,2018-10-12 17:15:02+00:00,"Volunteer to make a difference. This election is absolutely critical for our state and we must fight to for what truly matters—putting more funding directly into our classrooms, protecting our environment and creating economic prosperity for families. https://t.co/c0fmWJTM3T https://t.co/TVC8z6Glhk"
1050786991032418306,2018-10-12 16:35:15+00:00,It is truly heartbreaking to see the damage caused by Hurricane Michael. Florida has united in this time of crisis and we will rebuild together. https://t.co/VmNnObPMe5
1050760065274322949,2018-10-12 14:48:16+00:00,So many families have lost everything. Please consider donating to the Florida Disaster Fund to help make a difference as they rebuild their lives. https://t.co/nruX8fICRZ
1050461915032506368,2018-10-11 19:03:31+00:00,Governor Scott activated the Florida Disaster Fund to help provide financial support to those impacted by Hurricane Michael. Learn more on how you can help these communities here: https://t.co/ILNAxvR5eQ https://t.co/V1gnvrxGpT
1050423126394310657,2018-10-11 16:29:23+00:00,Casey and I are both broken hearted for those who have lost everything. Please keep these families in your prayers. https://t.co/8knhGkKcEl
1050417571537833985,2018-10-11 16:07:19+00:00,So many Floridians need our help right now. Please donate to the Florida Disaster Fund to provide aid to the communities impacted by Hurricane Michael. Learn more: https://t.co/ILNAxvR5eQ
1050101119215685632,2018-10-10 19:09:51+00:00,All hands on deck in Orlando. Thank you to the veterans and volunteers who assisted with bringing supplies for the Panhandle. https://t.co/AJ0dlJqKwz
1050067560836796418,2018-10-10 16:56:30+00:00,"When Florida faces a crisis, our state comes together. We appreciate everyone who brought supplies to our veterans supply collection event in Jacksonville today as our campaign prepares to help those impacted by Hurricane Michael. https://t.co/svzdPrs9ar"
1050036059017482241,2018-10-10 14:51:19+00:00,Also remember to pray for the linemen and first responders who will be called to help once the storm passes. https://t.co/IBUDxNJPd6
1050035091077046272,2018-10-10 14:47:29+00:00,"Our heart breaks for the Panhandle and those in the storm's path. Floridians are strong, we will rebuild."
1049793753957974027,2018-10-09 22:48:29+00:00,"Proud of my running mate @repjnunez for heading to Tallahassee to offer a helping hand.  Her expertise is second to none and her dedication to our state, from the Panhandle to the Keys, is incomparable. https://t.co/T7EdLhpocA"
1049790287999115264,2018-10-09 22:34:43+00:00,Thanks to all the great veterans who helped us collect much needed supplies ahead of Hurricane Michael. Casey and I are keeping everyone in the Panhandle in our prayers as this storm approaches. https://t.co/xUTApN8lOy
1049752344609660929,2018-10-09 20:03:57+00:00,Be prepared. Have a plan. Visit https://t.co/T6LyVbli7N for updates. Casey and I are praying for everyone in the storm’s path. #HurricaneMichael https://t.co/0kthnSrrCv
1049736363577360386,2018-10-09 19:00:26+00:00,"As Hurricane Michael grows closer to our coastlines, it is imperative anyone in an evacuation zone heed official's warnings and evacuate. https://t.co/FLojNIz6u3"
1049683446262579205,2018-10-09 15:30:10+00:00,Pets are often forgotten in the chaos of preparing your family for a hurricane. Remember to use these important planning tips for your pets as you prepare for Hurricane Michael. https://t.co/JjjJy8ABFc
1049654124105650176,2018-10-09 13:33:39+00:00,"Get prepared for Hurricane Michael! Focus on vulnerable areas of your home, such as doors and windows to keep your family safe &amp; secure from strong winds. https://t.co/PZzSvrHx66"
1049415430123737091,2018-10-08 21:45:10+00:00,"This will be a hard-fought campaign, but I believe it’s worth it to protect Florida’s future. Join us as we fight to move our great state forward! https://t.co/pH4up0c9NU"
1049395756006817792,2018-10-08 20:26:59+00:00,Everyone please stay safe as Hurricane Michael approaches. I encourage you to have a plan and be prepared. Please visit https://t.co/T6LyVbli7N for updates. https://t.co/EmSTaOPhmI
1049324873582039040,2018-10-08 15:45:20+00:00,I want to make sure Florida has a wide range of diversified industries to keep our economy strong. https://t.co/XXglRn3bYz https://t.co/tXFISwwb0S
1049034198189785093,2018-10-07 20:30:17+00:00,"I am the only candidate with the vision and plan to continue Florida’s economic momentum, but I need you to VOTE to make sure this happens.  https://t.co/XXglRn3bYz"
1048986900227346434,2018-10-07 17:22:20+00:00,"We are watching the storm carefully, and Casey and I are keeping those in its path in our thoughts and prayers."
1048986897941483521,2018-10-07 17:22:20+00:00,I will be redirecting my Panhandle campaign staff and volunteers to help prepare their communities ahead of the storm.
1048986896196685825,2018-10-07 17:22:19+00:00,"This morning, @FLGovScott issued a State of Emergency for counties in the Panhandle, and I have absolute confidence in the Governor as he prepares our state for the storm. He has shown tremendous leadership during times of crisis, particularly when a hurricane has hit our state."
1048986894795788288,2018-10-07 17:22:19+00:00,"As Tropical Depression 14 strengthens over the Gulf of Mexico, I want to urge everyone in the Panhandle to prepare for the storm."
1048935245372968961,2018-10-07 13:57:05+00:00,"""If you want more money going directly into the classroom for students and teachers, more choice and innovation, and real, measurable progress — vote for Ron DeSantis."" ️ https://t.co/GOHgIFyQIu"
1048714798660308997,2018-10-06 23:21:06+00:00,"Couldn’t do it without you, @RepJNunez! You will make a fantastic LG. https://t.co/pYDaN6zBjp"
1048697126102941697,2018-10-06 22:10:53+00:00,"Thankful my family could join me on the campaign trail today. Our volunteers are amazing, and with everyone’s help I know we can keep Florida moving in the right direction! https://t.co/zYEinspTFZ"
1048663140408418311,2018-10-06 19:55:50+00:00,Amazing supporters and volunteers here in Sarasota! Thankful for you all! https://t.co/c0fmWJTM3T https://t.co/WewcEDYvDj
1048649127502995461,2018-10-06 19:00:09+00:00,"I am the only candidate with the vision and plan to continue Florida’s economic momentum, but I need you to VOTE to make sure this happens.  https://t.co/XXglRn3bYz"
1048622701705940994,2018-10-06 17:15:09+00:00,"The keys to Florida’s economic success:
  🔑 Support small businesses and entrepreneurs
  🔑 Keep taxes low
  🔑 End government bureaucracy
  🔑 Invest in a strong workforce
  https://t.co/0BwKV2J77H"
1048606078898978816,2018-10-06 16:09:06+00:00,"At the Cape Coral Victory Office with @RepJNunez and my family. Thank you to all of our volunteers, we could not do this without you all! https://t.co/M8AWRyDTo4"
1048597870398656512,2018-10-06 15:36:28+00:00,"A quality education for our students will be the launchpad to addressing the workforce needs of a growing economy. As Governor, I will ensure the education and business communities are working together. https://t.co/0BwKV2J77H"
1048588320001990661,2018-10-06 14:58:31+00:00,Great way to start the day! Thankful for these 3. We're looking forward to seeing you all today on the campaign trail! https://t.co/pRhCzi3Yiu
1048361885563858945,2018-10-05 23:58:45+00:00,"I will ALWAYS fight to keep taxes low and I will NEVER create an income tax. It’s critical that we ensure Florida remains an affordable place to live, work, retire and visit. https://t.co/s47LoOQ4FX https://t.co/uwLxeiMpNO"
1048336018422878209,2018-10-05 22:15:58+00:00,"Florida’s economy continues to grow and thrive, putting us in the top 5 in the nation. We must keep up the momentum! Floridians deserve more economic opportunity—not less. https://t.co/JpiGYaCofZ"
1048322131501699072,2018-10-05 21:20:47+00:00,"I will fight to make Florida a world-class economy by cutting taxes, diversifying our economy and investing in the jobs of tomorrow! https://t.co/74n3YGN38k"
1048286212858019840,2018-10-05 18:58:04+00:00,Florida’s economic opportunity has never been better. Let’s capitalize on our success and move Florida forward together. https://t.co/q4w2ZKbQwL
1048249909852422149,2018-10-05 16:33:48+00:00,.@RepJNunez and I will be at the Sarasota Victory Office thanking volunteers and supporters for their hard work and dedication. We hope you can join us! https://t.co/dOLahJOGFF
1048236259251032064,2018-10-05 15:39:34+00:00,Incredibly blessed to have my wife and best friend by my side through this journey. https://t.co/uo3gtMCTyx
1048211403981705216,2018-10-05 14:00:48+00:00,"I’m running for Governor because I want Florida to be a place where my children will want to live when they grow up—a state of prosperity and promise. As you receive your vote-by-mail ballots, I ask that you vote for RON DESANTIS so we can work toward a prosperous future. https://t.co/LHSI14Hkxl"
1048181123333808129,2018-10-05 12:00:28+00:00,"Casey and I want to extend our deepest condolences to Andrew and his family today as they mourn the loss of Elizabeth Gillum, Andrew’s grandmother.  The entire Gillum family will be in our thoughts as they celebrate her life and gather together in her memory."
1048001096906657797,2018-10-05 00:05:07+00:00,Great event today-- thank you to everyone who came out to support us in Tampa! #TeamDeSantis https://t.co/w0AZMWzd4K
1047994155857825793,2018-10-04 23:37:32+00:00,When your campaign doesn’t involve raising taxes by a billion dollars or an ongoing FBI investigation-answering questions from the media is easy. https://t.co/qsXdtPysOg
1047977233846034432,2018-10-04 22:30:17+00:00,"We'll be at the Cape Coral Victory Office on Saturday, October 6. We are incredibly thankful for all of our volunteers and supporters, and hope you can join us! https://t.co/nLZoDzViSo"
1047942455704915969,2018-10-04 20:12:05+00:00,"Thank you, Hillsborough County for your support! With your help, we can make sure FL is creating jobs, bettering our schools and keeping our communities safe! To help in your county join here: https://t.co/c0fmWJTM3T https://t.co/mwviK5yc8N"
1047889683009720320,2018-10-04 16:42:23+00:00,Here’s a #TBT moment when Andrew Gillum raised parking fee rates by 100%! Florida can’t afford the tax and spend agenda @AndrewGillum wants. https://t.co/FJ7TAVFtVq
1047876462181867520,2018-10-04 15:49:51+00:00,"As governor, I will always stand with our law enforcement community and work with them to keep Florida safe every single day. https://t.co/I0Ppls5XEJ"
1047808600054423552,2018-10-04 11:20:12+00:00,"We can't try to out tax these other states because we've seen that doesn't work. We need to keep taxes low and ensure Florida is the best place to live, work, and raise a family. https://t.co/ejRm3qvlYV"
1047644507846692864,2018-10-04 00:28:09+00:00,Join us tomorrow in Tampa as we fight to secure Florida's future! https://t.co/vVEhidUddV #TeamDeSantis
1047629979419402240,2018-10-03 23:30:25+00:00,"Are you ready to fight for Florida’s future? With only 34 days left, we need your help before Election Day! Sign up to volunteer here: https://t.co/U5kYiu2Uj1 https://t.co/oT957CwX5T"
1047628849922682881,2018-10-03 23:25:56+00:00,Join me and my running mate @RepJNunez for a rally in West Palm Beach at the Palm Beach County Convention Center. Come build on the excitement and help us secure Florida's future! https://t.co/ioAmBJjgP0
1047605719825092613,2018-10-03 21:54:01+00:00,"Incredibly grateful to have the endorsement of the Florida Police Benevolent Association. These brave men and women put their lives on the line for our communities and I’m proud to stand with them. As your Governor, these heroes will always have my full support. https://t.co/JYaUWay7Tv"
1047595939211481088,2018-10-03 21:15:09+00:00,"I think the next governor needs to be able to work constructively with Washington to advance Florida’s priorities in infrastructure, transportation and certainly the reservoir south of Lake Okeechobee to fix our water issues. https://t.co/rjWnRx9bbx"
1047573768019869699,2018-10-03 19:47:03+00:00,Floridians and visitors deserve to feel safe in our state. It is unacceptable that our water quality is forcing people away. We must solve red tide! https://t.co/V81lbuevEh
1047567880131293185,2018-10-03 19:23:40+00:00,"As vote-by-mail ballots arrive, I ask that you stand with me in my mission to secure Florida’s future. Your vote will help us fight against a radical agenda and ensure our state is a place where families can prosper. https://t.co/Pc0LxqMVYV"
1047548103115624449,2018-10-03 18:05:04+00:00,"My husband, Ron, is going to lead the way to fix Florida’s water quality crisis. I joined business owners yesterday to discuss the issues they are facing and just how critical it is that we find a solution. –Casey https://t.co/ItnbN8G30E"
1047536930362032128,2018-10-03 17:20:41+00:00,"The momentum is shifting our way! We need all hands on deck, let's get out there and secure Florida's future! https://t.co/aZFxMlK09X"
1047525022133362689,2018-10-03 16:33:22+00:00,"As Governor, I will always stand with our law enforcement community and work with them to keep Florida safe every single day! https://t.co/fApi2nd0Dk"
1047524375753359361,2018-10-03 16:30:47+00:00,"Proud to be endorsed by the @FloridaPBA. Our brave law enforcement put their lives on the line for us every day. As a former prosecutor who has worked closely with law enforcement, I have seen first-hand the commitment and dedication they have to protecting our communities. https://t.co/xs6szFl5et"
1047517383697616898,2018-10-03 16:03:00+00:00,The Hispanic community is a powerful force that drives Florida’s economy. I enjoyed meeting with Hispanic female entrepreneurs and business leaders in South Florida. #DeSantisNuñez will continue to enhance and enable their business growth. –@RepJNunez https://t.co/n0JJqfbQJd
1047271284437078017,2018-10-02 23:45:06+00:00,"The water crisis in Fort Myers is hurting many local businesses, especially those that rely on tourism. I met with business owners in the area today, and I can promise you this -- my husband, Ron DeSantis, has a plan to solve this problem on Day One. – Casey https://t.co/A4d5vALSY5"
1047260022231781376,2018-10-02 23:00:21+00:00,"As a proud military spouse, I’m committed to ensuring our vets and military families are a top priority for our administration. –Casey https://t.co/QiPNnVhV3u"
1047227811554107399,2018-10-02 20:52:21+00:00,".@AndrewGillum wants to take away choice scholarships from over 150,000 mostly poor, minority and disabled students who depend on them. That’s not right! https://t.co/qtK2inx1Fl"
1047222294911827968,2018-10-02 20:30:26+00:00,I support the Hope Scholarship and other school choice programs because they EMPOWER Florida families to make the best educational decisions for their children. https://t.co/q2Q24ygZSX
1047215933125746688,2018-10-02 20:05:09+00:00,"Florida is ranked #1 for individual taxes—if @AndrewGillum had his way, it would not be that way for long. He wants to reverse our progress, raise our taxes and implement his radical agenda. https://t.co/eWq1U4iouA"
1047207117080469504,2018-10-02 19:30:07+00:00,"I will build on Florida's success by always fighting to keep taxes low, reduce burdensome regulations and help create more jobs for Floridians! https://t.co/eWq1U4iouA"
1047199603186126848,2018-10-02 19:00:16+00:00,We must ensure Florida students have a safe and successful learning environment-- that's why I support the Hope Scholarship. https://t.co/9HDPfbiil6
1047185798330834945,2018-10-02 18:05:24+00:00,"Dorothy Hukill was a great lady and tremendous public servant.  Casey and I are saddened to hear of her passing and send our condolences to her family, friends and community."
1047183235334262784,2018-10-02 17:55:13+00:00,Thank you to the veterans and their families who joined us today at the Southwest Florida Military Museum. My husband is a proud veteran-- and I know he will ALWAYS fight for you. –Casey https://t.co/QviExIfl8l
1047127123373240322,2018-10-02 14:12:15+00:00,"Let's build on @ScottforFlorida's success!
✓ Florida's economy has risen over $1 trillion
✓ State debt has been reduced by $10 billion 
✓ Florida has added over 1.6 million new jobs
✓ Florida's unemployment rate dropped under 4%"
1046884328540688384,2018-10-01 22:07:28+00:00,"State documents: @AndrewGillum records tied to ‘active criminal investigation’

https://t.co/Swh06SfvGl"
1046857198993911808,2018-10-01 20:19:40+00:00,"I'll be in Tampa on Thursday, October 4th, and I hope you can join us! Together, we will secure Florida's future! https://t.co/0a7TcMrpaO"
1046843242564780034,2018-10-01 19:24:13+00:00,"This October, we stand with both the survivors as well as all of those fighting their battle against breast cancer. Let's provide help and hope through early detection, education, and supporting those affected. #BreastCancerAwarenessMonth https://t.co/1MzweKaZo5"
1046824128190324741,2018-10-01 18:08:15+00:00,"Jobs with skilled labor are vital to our state's success. As Governor, I will work to ensure our schools are prepared to provide students with vocational and technical training options. https://t.co/Q7ojJwgXEd"
1046432318750158848,2018-09-30 16:11:21+00:00,"Florida has lowered unemployment, created jobs, and been an economic magnet for countless fleeing high-tax states. We’ll build on this success and move our economy forward, not backwards when I am Governor."
1046149903750180866,2018-09-29 21:29:08+00:00,"Thank you so much to the Nación de Fe church and the pastors who joined us in Kissimmee today. @RepJNunez, @CortesBob and I will always stand up for our faith and for the Puerto Rican Community across our state. https://t.co/JMFDHq5eEk"
1046149596941078530,2018-09-29 21:27:55+00:00,"Thank you so much to the Nación de Fe church and all the pastors who joined us today in Kissimmee. @RepJNunez, @CortesBob and I will always stand up for our faith and for the Puerto Rican Community across our state. https://t.co/KJR9eIw0Lm"
1046128009193959424,2018-09-29 20:02:08+00:00,".@AndrewGillum is clearly siding with the failed Broward School bureaucrats and their pay raises over keeping funding in the classroom and making our schools safe. This is unconscionable, he should apologize to teachers and parents in Broward immediately. https://t.co/zKyFDETLZ9"
1046096082042847232,2018-09-29 17:55:16+00:00,Volunteers are out across our state working to secure Florida’s future. Join them! ➡️https://t.co/Cahvm6DBMl https://t.co/KyMYsVWhMj
1046086745408917504,2018-09-29 17:18:10+00:00,Happy National Coffee Day! We’re amped up and ready to knock on thousands of doors today. Join us! https://t.co/c0fmWJTM3T https://t.co/EOz8p3aKI2
1046041021702950912,2018-09-29 14:16:28+00:00,#TeamDeSantis is out making an impact this morning in Tallahassee! Our dedicated volunteers are the backbone of this campaign. Join us! https://t.co/c0fmWJTM3T https://t.co/xV4tLtF03n
1045824946801430528,2018-09-28 23:57:52+00:00,"It was great to speak with members of the business community at the Black Professionals Summit today. Together, we can build on our economic success, improve our education system and empower businesses to continue creating opportunities for every Floridian to succeed. https://t.co/27tQyuiWAn"
1045775483001032710,2018-09-28 20:41:19+00:00,"YOU can spend your money better than government can. That’s why as Governor, I'll fight to put more money back into your pockets."
1045756564123119616,2018-09-28 19:26:08+00:00,"Thank you @SenReneGarcia, @RepMannyDiazJr, and @ElectAnaMaria for joining me in Miami today. As socialism tears apart Venezuela, it is critical our state does not head down the same path and remains a place where everyone can succeed. https://t.co/YAkwQ0wLb3"
1045706125620981760,2018-09-28 16:05:43+00:00,"Grateful to be endorsed by the @FlChamber and join the Greater Miami Chamber of Commerce today. I'll always fight to keep taxes low, end burdensome regulation, and empower job creators so that we can grow our world-class economy. https://t.co/t4N5QEOv4A"
1045696617402302464,2018-09-28 15:27:56+00:00,"Jobs with skilled labor are vital to Florida’s economy. As Governor, I’ll emphasize vocational and technical training so that our workforce is equipped with the skills they need to succeed. https://t.co/sz48XzSOpL"
1045462618427838464,2018-09-27 23:58:06+00:00,Great discussions today! I look forward to working with these amazing people to build on our success and strengthen our economy. https://t.co/XWYaGwituJ
1045333731760918533,2018-09-27 15:25:57+00:00,Let’s build on our success together and move our state forward! https://t.co/0NuxdAau2l
1044981859942375424,2018-09-26 16:07:44+00:00,"Hey @AndrewGillum, still waiting for an answer on these, and I think Jim @Defede is too. https://t.co/WnsFrkXMqJ"
1044940834238550016,2018-09-26 13:24:43+00:00,"Great to be on @FoxandFriends this morning. I’m running to build on our success and move our state forward. My opponent wants to increase taxes, abolish ICE, and have Venezuela-like policies imposed in Florida, which would be a disaster. https://t.co/3IyYVBaVZF"
1044628755585658881,2018-09-25 16:44:38+00:00,Make sure your voice is heard in this election! Register to vote by going to https://t.co/kAa8KNp32A! #NationalVoterRegistrationDay https://t.co/leYI2PDBEh
1044585882164948992,2018-09-25 13:54:16+00:00,"We must secure Florida's future. Volunteer, today! https://t.co/c0fmWJCaFj https://t.co/Blc4j6lGgz"
1044384789715988480,2018-09-25 00:35:12+00:00,"Even @AndrewGillum’s own allies know that murder and crime rates have skyrocketed since he’s been mayor. If he can’t keep the citizens of Tallahassee safe, there’s no way he’s fit to govern our state. https://t.co/eZ9NB0ryYe"
1044356379362897927,2018-09-24 22:42:18+00:00,"Thank you to @chamberupdate of the Palm Beaches for hosting our round table discussion this afternoon. Together, we can make Florida #1 for jobs and expand Florida’s economy! https://t.co/IIsLPKiREC"
1044313426359734272,2018-09-24 19:51:37+00:00,Casey and I are looking forward to @FloridaGOP’s Victory Dinner this Saturday with the rest of the Republican ticket! Hope you can join us! https://t.co/K3VVSDVyJo
1044277222532665346,2018-09-24 17:27:46+00:00,"#TeamDeSantis had a successful weekend knocking on over 10,000 doors! To get involved and help bring us over the finish line, volunteer here: https://t.co/c0fmWJTM3T https://t.co/KLDjNlwxQB"
1044255221575274507,2018-09-24 16:00:20+00:00,Great to visit Performance Feeders! Small businesses are the heart of Florida’s economy. That why I'll strive to reduce regulatory burdens and address workforce shortages so small businesses can flourish in the Sunshine State. https://t.co/M3ymr90LmW
1044246410126856192,2018-09-24 15:25:19+00:00,"We need your help! We must keep socialistic policies out of our state and secure Florida's future. There's too much at stake, volunteer today! https://t.co/c0fmWJTM3T https://t.co/oRd6l8pXft"
1043900408425598976,2018-09-23 16:30:26+00:00,.@AndrewGillum wants to protect the bureaucracy that refuses to reward our high-performing teachers with higher pay.
1043877949517303808,2018-09-23 15:01:12+00:00,We want to expand vocational and technical education to teach real-world skills to students to prepare them for jobs of the 21st century. https://t.co/CrE7UNomfR https://t.co/XQJghpI6NB
1043613127210872832,2018-09-22 21:28:53+00:00,It was great to be in Sarasota this afternoon with friends talking about our campaign and our vision for Florida's future! Join #TeamDeSantis in your area here➡️ https://t.co/c0fmWJTM3T https://t.co/YFkazwMinm
1043530058084827136,2018-09-22 15:58:48+00:00,"We had a great conversation this morning in Jacksonville with proud homeschool parents. Parents know what is best for their children, and we must embrace school choice in this state to further empower parents to be involved in their child's education. https://t.co/tIq4LOAVOi"
1043526642335981568,2018-09-22 15:45:13+00:00,Happy National Hunting &amp; Fishing Day to both hunters and anglers. Our environment is one of our most precious resources and we’ll work to conserve and protect FL’s ecosystems and wildlife. #SportsmenforDeSantis https://t.co/IYtTIkbSDq
1043507853082996742,2018-09-22 14:30:34+00:00,"I will always stand with the 140,000+ mostly minority, poor and uniquely abled students who depend on choice scholarships and ensure that every child has access to a great school and can get a world-class education. https://t.co/CrE7UNomfR"
1043492710433329152,2018-09-22 13:30:23+00:00,"Bring on great door-knocking weather! Volunteer, today! https://t.co/c0fmWJTM3T https://t.co/tvypdXcJVK"
1043277490029043712,2018-09-21 23:15:11+00:00,"I will hold the line on college tuition. We have to keep tuition affordable while also working with the Legislature to support Bright Futures Scholarships, and other programs that reduce the financial burden on Florida’s students. https://t.co/x9wwOJz0i0"
1043217118966231040,2018-09-21 19:15:17+00:00,"Our state colleges are the platform for hundreds of thousands of Florida students to expand their opportunities. As Governor, I will work with the Legislature to support our State College System and increase performance funding. https://t.co/CrE7UNomfR"
1043186912679391232,2018-09-21 17:15:16+00:00,"Florida added over 20,000 jobs last month and our unemployment is at 3.7 percent. I want to build on this success by cutting taxes and empowering job creators, while my opponent wants to take us backwards by raising taxes by over $1 billion. https://t.co/LilASB4oPe]"
1043160644424486913,2018-09-21 15:30:53+00:00,Today we recognize those who were prisoners of war (POW) and those who are missing in action (MIA). We will NEVER forget their sacrifice to protect and defend our nation. https://t.co/yZLwTvXQe5
1043145486838968321,2018-09-21 14:30:39+00:00,".@AndrewGillum stands with union bosses, bureaucrats, and special interest groups in refusing to take on the status quo which denies parents, students, and teachers the world-class education they deserve."
1043130414209138689,2018-09-21 13:30:45+00:00,"As Governor, keeping our students safe will be a top priority. I will secure the proper funding to have a dedicated law enforcement officer in every school. Learn more: https://t.co/x9wwOJz0i0 https://t.co/dsVMWV6s3n"
1042923880556515328,2018-09-20 23:50:04+00:00,Florida is ranked 4th in the nation for K-12 achievement. As Governor I will continue that success and expand opportunities for our students and families. https://t.co/yMQykNtK0F https://t.co/TM4zBOzJ1e
1042887203351867395,2018-09-20 21:24:19+00:00,"Today marks one year since Hurricane Maria devastated Puerto Rico. Through it all, I’ve stood with the Puerto Rican community every step of the way. In FL, we are committed to a full recovery for the island and ensuring our new Florida residents have every opportunity to succeed."
1042833973590859777,2018-09-20 17:52:48+00:00,"As Governor, I will continue efforts to address overtesting our students. It needs to STOP! Learn more: https://t.co/x9wwOJz0i0 https://t.co/VLYZ60vB2o"
1042801879619719168,2018-09-20 15:45:17+00:00,"We must recruit, reward and retain good educators. As Governor, I will go to bat for our teachers to put money back into their pockets by reducing unnecessary, bureaucratic spending. https://t.co/x9wwOJz0i0"
1042787849668575232,2018-09-20 14:49:32+00:00,.@AndrewGillum wants to limit students’ options and protect the interests of bureaucrats instead of empowering students to succeed in the future economy.
1042774113964703747,2018-09-20 13:54:57+00:00,"We’ve got to close the skills gap Florida’s industries are facing. As Governor, I will form a working group of leaders from K-12 schools, postsecondary education, and the business community to make recommendations on how to best meet the demand for these positions. https://t.co/2qsTZ0lJMr"
1042522458685952000,2018-09-19 21:14:57+00:00,As Governor I’m committed to empowering parents and expanding scholarships to ensure that ALL students have a chance to attend a great school. Thank you Dr. Kennedy and Deeper Root Academy for having @RepJNunez and me today and for all that you do for the children at DRA. https://t.co/eEsXD3Ofhi
